ID,Model,Source,Price,Rating,Reviews,URL,Scraped_At
2060,iPhone 17,Flipkart,103067.9,3.8,"Decent for multimedia, user interface is good.",https://www.flipkart.com/apple-iphone-17/p/itmlWVerafB,6/21/2025 21:06
2061,iPhone 15,Amazon,124294.49,5,Absolutely love the screen clarity.,https://www.amazon.in/gp/product/Gx09646128,5/29/2025 9:49
2062,iPhone 15,Flipkart,69746.44,4.6,Incredible storage quality.,https://www.flipkart.com/apple-iphone-15/p/itmbXNormGn,8/29/2025 13:13
2063,iPhone 15,Amazon,131946.87,4.5,Incredible battery life quality.,https://www.amazon.in/Apple-iPhone-15/dp/MN77166665,6/26/2025 5:02
2064,iPhone 15,Flipkart,139248.58,4.5,Incredible overall experience quality.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmaeVKVoEu,7/30/2025 19:49
2065,iPhone 16,Amazon,138769.6,4.6,Best phone for business.,https://www.amazon.in/Apple-iPhone-16/dp/ID11672277,8/2/2025 5:40
2066,iPhone 15,Flipkart,132511,4.9,Incredible display quality.,https://www.flipkart.com/apple-iphone-15/p/itmWyIEFEUq,5/22/2025 3:08
2067,iPhone 16,Flipkart,102643.5,4.5,Incredible overall experience quality.,https://www.flipkart.com/apple-iphone-16/p/itmrkFpiTcz,7/14/2025 15:36
2068,iPhone 16,Amazon,137138.18,4.1,Satisfied with the screen clarity.,https://www.amazon.in/Apple-iPhone-16/dp/ar56901989,5/8/2025 7:28
2069,iPhone 16,Flipkart,113703.48,4.5,Incredible responsiveness quality.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmUiJJNSwe,8/13/2025 23:48
2070,iPhone 17,Flipkart,116092.97,4.3,Satisfied with the screen clarity.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmmgJnQqsc,8/25/2025 13:49
2071,iPhone 17,Flipkart,171026.83,4.1,Great speed and good for outdoor activities.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmHvTIYiqB,9/10/2025 6:01
2072,iPhone 17,Flipkart,123751.01,3.8,"excellent phone overall, though weight is average.",https://www.flipkart.com/apple-iphone-17/p/itmBYndEFKS,4/25/2025 9:08
2073,iPhone 15,Amazon,103227.43,3.9,"nice phone overall, though size is average.",https://www.amazon.in/gp/product/TH61788654,6/7/2025 11:02
2074,iPhone 17,Amazon,125492.4,4,"Nice storage, works well for travel.",https://www.amazon.in/dp/OU10750859,8/13/2025 8:11
2075,iPhone 17,Amazon,70539.76,3.7,Good performance but battery life could be better.,https://www.amazon.in/dp/OO92318923,8/11/2025 22:39
2076,iPhone 15,Amazon,116886.35,4.6,Incredible design quality.,https://www.amazon.in/gp/product/Fv23741558,6/22/2025 10:32
2077,iPhone 15,Amazon,90411.91,4.7,Absolutely love the storage.,https://www.amazon.in/dp/KK88180421,7/22/2025 19:12
2078,iPhone 15,Flipkart,104934.62,4.3,Good phone with wonderful camera quality.,https://www.flipkart.com/apple-iphone-15/p/itmKSlvcTDk,9/3/2025 6:17
2079,iPhone 16,Amazon,158995.16,4.3,Great design and good for business.,https://www.amazon.in/gp/product/qX59257385,7/30/2025 17:45
2080,iPhone 16,Flipkart,103547.78,4.5,Absolutely love the user interface.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmburVXfyC,6/6/2025 23:38
2081,iPhone 15,Amazon,91354.3,4.5,solid speed.,https://www.amazon.in/gp/product/Hh94792774,10/16/2025 0:57
2082,iPhone 15,Flipkart,148006.22,4.5,Perfect for family use.,https://www.flipkart.com/iphone-15/p/itmdfiQtsFc,4/29/2025 23:44
2083,iPhone 15,Amazon,115121.37,4.7,Incredible performance quality.,https://www.amazon.in/gp/product/wb44735205,6/23/2025 18:18
2084,iPhone 15,Flipkart,137769.24,4.9,Perfect for entertainment.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmLplXuZpT,8/28/2025 2:58
2085,iPhone 16,Amazon,100753.71,4.1,"Nice connectivity, works well for gaming.",https://www.amazon.in/Apple-iPhone-16/dp/sI97422830,5/13/2025 13:52
2086,iPhone 15,Flipkart,97309.05,4.5,nice display.,https://www.flipkart.com/apple-iphone-15/p/itmwtspJKeV,7/29/2025 12:58
2087,iPhone 15,Amazon,113530.02,4.2,Satisfied with the features.,https://www.amazon.in/gp/product/Ty64903598,9/12/2025 9:05
2088,iPhone 15,Flipkart,113464.89,4.4,Great screen clarity and good for professional tasks.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmYHVRHqWu,8/1/2025 7:16
2089,iPhone 17,Flipkart,128916.22,4.3,Satisfied with the storage.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmKnNHJwYu,6/25/2025 20:47
2090,iPhone 15,Flipkart,67564.91,3.9,Good overall experience but signal strength could be better.,https://www.flipkart.com/apple-iphone-15/p/itmCFQuJmiG,6/16/2025 19:36
2091,iPhone 17,Flipkart,105687.75,3.8,Good overall experience but weight could be better.,https://www.flipkart.com/iphone-17/p/itmTKrbjcch,9/9/2025 21:32
2092,iPhone 15,Amazon,116999.35,3.9,"Decent for outdoor activities, durability is good.",https://www.amazon.in/dp/pk03222326,9/5/2025 5:23
2093,iPhone 17,Amazon,102573.42,3.7,"Decent for photography, user interface is good.",https://www.amazon.in/gp/product/GN56451601,9/7/2025 16:17
2094,iPhone 15,Flipkart,95538.08,4.2,"Nice features, works well for outdoor activities.",https://www.flipkart.com/apple-iphone-15-smartphone/p/itmWPjgKBpE,7/15/2025 18:35
2095,iPhone 16,Amazon,105503.61,4.1,"Nice responsiveness, works well for photography.",https://www.amazon.in/dp/pl17553513,8/6/2025 20:37
2096,iPhone 15,Amazon,89566.91,4.3,"Nice speed, works well for entertainment.",https://www.amazon.in/Apple-iPhone-15/dp/ay43185846,10/14/2025 2:32
2097,iPhone 16,Flipkart,124849.77,4.6,great functionality.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmaepreLjo,5/3/2025 21:35
2098,iPhone 15,Flipkart,92352.93,4.6,Perfect for personal use.,https://www.flipkart.com/apple-iphone-15/p/itmuBmHxono,5/20/2025 17:53
2099,iPhone 16,Flipkart,66286.22,4.3,"Nice build quality, works well for social media.",https://www.flipkart.com/apple-iphone-16/p/itmIYnOgZnp,9/28/2025 4:24
2100,iPhone 15,Flipkart,137321.05,4,Satisfied with the screen clarity.,https://www.flipkart.com/apple-iphone-15/p/itmxJfUhTYd,9/24/2025 12:42
2101,iPhone 17,Amazon,131781.09,4.2,Great build quality and good for travel.,https://www.amazon.in/gp/product/Tn61432751,6/19/2025 22:13
2102,iPhone 16,Flipkart,66668.52,4.2,Satisfied with the performance.,https://www.flipkart.com/apple-iphone-16/p/itmVgEvTUZP,5/2/2025 4:02
2103,iPhone 15,Amazon,66157,4.7,Highly recommend for outdoor activities.,https://www.amazon.in/gp/product/hJ29533579,6/29/2025 21:42
2104,iPhone 17,Amazon,139409.86,4.2,Great battery life and good for photography.,https://www.amazon.in/gp/product/sx75545095,6/29/2025 4:20
2105,iPhone 15,Amazon,168484.48,4.5,Perfect for photography.,https://www.amazon.in/gp/product/Lh19492677,4/23/2025 2:01
2106,iPhone 17,Amazon,79789.93,3.8,"outstanding phone overall, though heat management is average.",https://www.amazon.in/Apple-iPhone-17/dp/fY46327880,8/18/2025 7:29
2107,iPhone 15,Flipkart,101702.58,4.4,Great functionality and good for multimedia.,https://www.flipkart.com/apple-iphone-15/p/itmcZlDyTBw,9/8/2025 4:19
2108,iPhone 15,Flipkart,109405.71,4.9,reliable speed.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmilUAVQbM,6/21/2025 17:32
2109,iPhone 16,Flipkart,77831.42,4.5,Incredible responsiveness quality.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmxBEFgwRy,10/13/2025 10:24
2110,iPhone 15,Flipkart,100347.78,4.2,Great responsiveness and good for personal use.,https://www.flipkart.com/iphone-15/p/itmCRyzoEXS,8/17/2025 20:51
2111,iPhone 15,Amazon,92881.22,3.8,"Decent for business, performance is good.",https://www.amazon.in/dp/Rz24913625,5/28/2025 4:01
2112,iPhone 16,Amazon,71855.25,4.2,Good phone with nice speed.,https://www.amazon.in/Apple-iPhone-16/dp/Fw87961975,9/5/2025 1:11
2113,iPhone 16,Amazon,92812.93,4.3,Great capabilities and good for business.,https://www.amazon.in/Apple-iPhone-16/dp/IS06497390,8/10/2025 6:07
2114,iPhone 17,Flipkart,130170.29,3.7,"nice phone overall, though storage capacity is average.",https://www.flipkart.com/apple-iphone-17/p/itmhUHVvCTi,8/5/2025 14:38
2115,iPhone 17,Flipkart,186281.03,3.8,Good camera quality but price point could be better.,https://www.flipkart.com/iphone-17/p/itmYnrluPHE,10/4/2025 7:31
2116,iPhone 17,Flipkart,108560.48,4.2,"Nice functionality, works well for entertainment.",https://www.flipkart.com/apple-iphone-17/p/itmxtQPHRFe,6/15/2025 16:42
2117,iPhone 15,Amazon,123040.84,4.6,Absolutely love the responsiveness.,https://www.amazon.in/dp/XN71428929,8/22/2025 12:51
2118,iPhone 16,Flipkart,140786.47,4.4,Great storage and good for work.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmukxKEhig,5/28/2025 1:20
2119,iPhone 17,Flipkart,137311.26,3.7,"nice phone overall, though camera in low light is average.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmzTqtgclx,9/26/2025 13:03
2120,iPhone 17,Flipkart,145284.4,3.9,"Decent for multimedia, performance is good.",https://www.flipkart.com/apple-iphone-17/p/itmUzsUXHAo,9/29/2025 7:20
2121,iPhone 15,Amazon,141560.94,4.2,Satisfied with the overall experience.,https://www.amazon.in/gp/product/IF21213262,6/27/2025 11:30
2122,iPhone 15,Flipkart,76714.02,4.2,Great durability and good for family use.,https://www.flipkart.com/iphone-15/p/itmebUthsdV,4/22/2025 14:05
2123,iPhone 17,Amazon,155118.64,3.9,Good connectivity but software updates could be better.,https://www.amazon.in/dp/Bc60111993,7/31/2025 2:43
2124,iPhone 15,Flipkart,97757.76,4.2,Great user interface and good for entertainment.,https://www.flipkart.com/iphone-15/p/itmuOfszDjP,7/19/2025 7:30
2125,iPhone 15,Flipkart,72441.58,3.8,Good performance but size could be better.,https://www.flipkart.com/apple-iphone-15/p/itmKPVWRtdY,10/13/2025 21:53
2126,iPhone 16,Amazon,94861.64,4.5,Incredible build quality quality.,https://www.amazon.in/Apple-iPhone-16/dp/KR85925254,4/26/2025 4:40
2127,iPhone 17,Flipkart,144319.96,3.8,"Decent for multimedia, storage is good.",https://www.flipkart.com/apple-iphone-17/p/itmyerqhBlL,10/15/2025 20:11
2128,iPhone 16,Amazon,125242.76,4.4,Good phone with outstanding features.,https://www.amazon.in/dp/Lk58564124,5/13/2025 12:13
2129,iPhone 15,Flipkart,105730.11,3.8,Good user interface but charging speed could be better.,https://www.flipkart.com/iphone-15/p/itmdseosEBH,8/24/2025 16:08
2130,iPhone 15,Flipkart,163827.12,4.8,Best phone for professional tasks.,https://www.flipkart.com/iphone-15/p/itmDkmgZRfO,5/2/2025 20:18
2131,iPhone 16,Amazon,82292.79,4.6,solid user interface.,https://www.amazon.in/dp/qc27989625,6/20/2025 15:27
2132,iPhone 17,Flipkart,126110.59,4.2,Great speed and good for multimedia.,https://www.flipkart.com/iphone-17/p/itmvVQmkRhH,5/17/2025 12:56
2133,iPhone 15,Amazon,114426.77,4.7,Incredible speed quality.,https://www.amazon.in/gp/product/Dl37869819,6/14/2025 16:48
2134,iPhone 17,Flipkart,145184.86,4.2,Great screen clarity and good for family use.,https://www.flipkart.com/iphone-17/p/itmGbEuKcRg,10/1/2025 14:34
2135,iPhone 15,Amazon,83471.26,5,Absolutely love the durability.,https://www.amazon.in/gp/product/VF97862822,7/16/2025 12:27
2136,iPhone 17,Flipkart,129183.31,4.2,Good phone with great camera quality.,https://www.flipkart.com/iphone-17/p/itmjTxQfEDK,8/10/2025 5:35
2137,iPhone 15,Amazon,121671.97,4.4,"Nice design, works well for multimedia.",https://www.amazon.in/gp/product/tU23724714,7/16/2025 22:55
2138,iPhone 17,Flipkart,102578.61,4.2,Great build quality and good for outdoor activities.,https://www.flipkart.com/apple-iphone-17/p/itmMnTHBsZq,7/3/2025 3:25
2139,iPhone 15,Flipkart,150936.68,3.8,Good functionality but weight could be better.,https://www.flipkart.com/iphone-15/p/itmydAAswcM,7/29/2025 11:09
2140,iPhone 16,Flipkart,86677.82,4.4,Good phone with solid screen clarity.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmSrfwMDtt,9/16/2025 14:10
2141,iPhone 16,Amazon,134687.3,4.5,nice features.,https://www.amazon.in/Apple-iPhone-16/dp/LZ93568804,5/29/2025 21:35
2142,iPhone 17,Flipkart,130528.05,3.8,"remarkable phone overall, though software updates is average.",https://www.flipkart.com/apple-iphone-17-smartphone/p/itmdGvByMEE,6/9/2025 7:01
2143,iPhone 15,Flipkart,173765.94,4.7,Best phone for family use.,https://www.flipkart.com/iphone-15/p/itmIepgJDkv,8/2/2025 8:29
2144,iPhone 16,Flipkart,70031.41,4.3,Great speed and good for gaming.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmuiMASCVA,9/17/2025 5:32
2145,iPhone 17,Amazon,71280.17,4.1,Great responsiveness and good for travel.,https://www.amazon.in/gp/product/br24846972,8/19/2025 0:35
2146,iPhone 17,Amazon,120635.93,4.3,"Nice overall experience, works well for social media.",https://www.amazon.in/Apple-iPhone-17/dp/Rq39549283,9/14/2025 12:28
2147,iPhone 16,Amazon,60027.48,4.1,Good phone with decent speed.,https://www.amazon.in/dp/lz60478045,6/23/2025 11:37
2148,iPhone 17,Flipkart,91851.89,4,Great build quality and good for professional tasks.,https://www.flipkart.com/apple-iphone-17-smartphone/p/itmfYrPGHre,9/8/2025 4:34
2149,iPhone 15,Flipkart,74292.95,5,Incredible user interface quality.,https://www.flipkart.com/apple-iphone-15/p/itmoTYmBtAH,8/13/2025 11:20
2150,iPhone 15,Amazon,138076.85,4.8,Perfect for travel.,https://www.amazon.in/dp/aA44424336,7/4/2025 12:23
2151,iPhone 15,Amazon,135419.3,4.3,Great performance and good for work.,https://www.amazon.in/Apple-iPhone-15/dp/Dq26073689,6/18/2025 1:36
2152,iPhone 15,Amazon,145132.36,4.4,Good phone with good overall experience.,https://www.amazon.in/Apple-iPhone-15/dp/mp67085051,8/6/2025 23:07
2153,iPhone 15,Flipkart,127655.83,4.5,Best phone for gaming.,https://www.flipkart.com/iphone-15/p/itmOdcPSiDH,8/24/2025 21:11
2154,iPhone 15,Flipkart,77996.49,4.6,Incredible design quality.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmrgxkJgzO,5/26/2025 12:56
2155,iPhone 15,Amazon,64610.27,4.4,Good phone with outstanding responsiveness.,https://www.amazon.in/dp/uO00176585,8/16/2025 15:39
2156,iPhone 15,Flipkart,93341.07,4.3,"Nice sound quality, works well for family use.",https://www.flipkart.com/apple-iphone-15-smartphone/p/itmPDVjOvpA,6/20/2025 1:39
2157,iPhone 16,Flipkart,90667.85,4.2,Satisfied with the storage.,https://www.flipkart.com/apple-iphone-16-smartphone/p/itmbmcuXLJV,6/24/2025 15:25
2158,iPhone 16,Amazon,79210.11,4.4,Good phone with wonderful storage.,https://www.amazon.in/Apple-iPhone-16/dp/fs69235813,8/27/2025 5:10
2159,iPhone 17,Flipkart,130023.14,3.6,"great phone overall, though heat management is average.",https://www.flipkart.com/iphone-17/p/itmlUwSaOZq,6/21/2025 22:24
2160,iPhone 15,Amazon,126618.13,4.1,Satisfied with the storage.,https://www.amazon.in/Apple-iPhone-15/dp/Yj95251859,5/13/2025 10:29
2161,iPhone 15,Flipkart,105504.41,4.1,Satisfied with the storage.,https://www.flipkart.com/apple-iphone-15/p/itmgxczBCkf,8/18/2025 1:29
2162,iPhone 17,Amazon,93897.09,3.7,"impressive phone overall, though signal strength is average.",https://www.amazon.in/Apple-iPhone-17/dp/GB65209634,6/27/2025 6:15
2163,iPhone 15,Flipkart,98385.97,4.1,Great responsiveness and good for multimedia.,https://www.flipkart.com/iphone-15/p/itmGaSLbCuI,6/15/2025 2:39
2164,iPhone 15,Amazon,94390.97,4,Great screen clarity and good for photography.,https://www.amazon.in/gp/product/uZ32407261,6/2/2025 11:55
2165,iPhone 17,Amazon,171659.06,4.1,"Nice display, works well for travel.",https://www.amazon.in/dp/hl31307916,10/10/2025 10:50
2166,iPhone 16,Amazon,131303.01,4.6,Perfect for travel.,https://www.amazon.in/gp/product/sV59486133,7/24/2025 21:48
2167,iPhone 15,Flipkart,92997.03,4.2,"Nice storage, works well for travel.",https://www.flipkart.com/apple-iphone-15-smartphone/p/itmGRJwvmAG,5/8/2025 18:36
2168,iPhone 15,Amazon,84698.84,3.9,"amazing phone overall, though signal strength is average.",https://www.amazon.in/gp/product/Fv95870111,8/16/2025 3:38
2169,iPhone 15,Amazon,76768.21,4.6,Perfect for daily use.,https://www.amazon.in/gp/product/yC95853584,9/10/2025 8:14
2170,iPhone 15,Flipkart,75336.3,4.9,Absolutely love the features.,https://www.flipkart.com/iphone-15/p/itmaMhYMEVn,9/3/2025 1:06
2171,iPhone 15,Amazon,101420.59,4.7,Perfect for entertainment.,https://www.amazon.in/Apple-iPhone-15/dp/wV88510422,9/11/2025 3:56
2172,iPhone 17,Amazon,134773.54,3.9,"solid phone overall, though charging speed is average.",https://www.amazon.in/dp/MJ79004104,5/26/2025 3:09
2173,iPhone 16,Amazon,106865.17,4,Good phone with reliable speed.,https://www.amazon.in/dp/in84046700,10/10/2025 5:27
2174,iPhone 15,Flipkart,103234.27,5,great battery life.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmuswdPsba,9/20/2025 15:39
2175,iPhone 17,Amazon,91590.24,4.1,"Nice design, works well for outdoor activities.",https://www.amazon.in/dp/wF05108670,7/31/2025 21:48
2176,iPhone 15,Flipkart,84100.02,4.6,Incredible features quality.,https://www.flipkart.com/apple-iphone-15/p/itmzAIYOxlL,5/29/2025 20:30
2177,iPhone 15,Amazon,99159.18,4.4,Satisfied with the connectivity.,https://www.amazon.in/gp/product/Yd66002157,7/14/2025 12:51
2178,iPhone 15,Flipkart,144156.38,4.6,Absolutely love the responsiveness.,https://www.flipkart.com/apple-iphone-15/p/itmrKlaMSDB,5/10/2025 1:56
2179,iPhone 15,Amazon,84748.87,4.4,"Nice responsiveness, works well for professional tasks.",https://www.amazon.in/gp/product/Uy37314788,5/30/2025 8:23
2180,iPhone 17,Amazon,112568.2,4.1,Satisfied with the features.,https://www.amazon.in/Apple-iPhone-17/dp/MU98210002,8/2/2025 22:08
2181,iPhone 17,Amazon,92083.12,3.7,Good capabilities but software updates could be better.,https://www.amazon.in/Apple-iPhone-17/dp/ur95599252,7/15/2025 4:28
2182,iPhone 15,Flipkart,70390.64,4.2,Satisfied with the connectivity.,https://www.flipkart.com/apple-iphone-15/p/itmripTeKUm,8/26/2025 10:53
2183,iPhone 15,Amazon,104144.27,3.8,"Decent for work, user interface is good.",https://www.amazon.in/dp/im91012687,8/23/2025 13:55
2184,iPhone 15,Amazon,133930.88,4,Satisfied with the battery life.,https://www.amazon.in/dp/er37612007,9/28/2025 10:17
2185,iPhone 16,Amazon,84995.42,4.6,Highly recommend for professional tasks.,https://www.amazon.in/dp/BT84686412,9/8/2025 16:23
2186,iPhone 15,Flipkart,100972.77,4.8,Highly recommend for professional tasks.,https://www.flipkart.com/apple-iphone-15/p/itmzYekiVKL,6/3/2025 11:07
2187,iPhone 15,Flipkart,131091.62,4.5,Incredible connectivity quality.,https://www.flipkart.com/apple-iphone-15-smartphone/p/itmVzPsmigv,6/23/2025 4:34
2188,iPhone 15,Amazon,121362.93,4.1,Great sound quality and good for daily use.,https://www.amazon.in/dp/KM18845436,6/17/2025 19:53
2189,iPhone 15,Amazon,135228.47,4.6,Incredible overall experience quality.,https://www.amazon.in/Apple-iPhone-15/dp/XD20008995,5/5/2025 23:46
2190,iPhone 16,Flipkart,123976.21,4.2,Great design and good for outdoor activities.,https://www.flipkart.com/iphone-16/p/itmaDcaRffU,5/15/2025 8:29
2191,iPhone 16,Flipkart,69340.65,4,Satisfied with the sound quality.,https://www.flipkart.com/apple-iphone-16/p/itmgoMTSRtc,6/3/2025 10:55
2192,iPhone 15,Amazon,110958.81,4.6,Incredible sound quality quality.,https://www.amazon.in/gp/product/bc23934097,7/29/2025 13:00
2193,iPhone 16,Flipkart,54041.09,4.4,"Nice design, works well for social media.",https://www.flipkart.com/apple-iphone-16/p/itmHDRVHldF,9/19/2025 23:46
2194,iPhone 15,Amazon,167568.1,4.7,Incredible responsiveness quality.,https://www.amazon.in/Apple-iPhone-15/dp/DT43669988,7/25/2025 6:40
